,sex,has_photo,has_mobile,followers_count,education_form,relation,education_status,occupation_type,result,english
6246,2,1,1,100,0,0,5,0,0,0
6247,2,1,1,139,0,4,5,1,0,0
6248,2,0,1,191,0,4,5,1,0,0
6249,1,1,1,346,0,4,5,1,1,0
6250,1,0,1,162,0,0,1,1,1,0
6251,2,1,1,655,0,0,2,0,0,0
6252,1,1,1,469,0,4,5,1,1,0
6253,2,0,1,432,0,0,7,1,1,0
6254,2,0,1,124,0,1,2,1,1,0
6255,2,1,1,46,0,0,1,1,1,0
6256,1,0,1,229,0,0,1,1,0,1
6257,1,1,1,40,2,4,5,0,1,0
6258,1,0,1,133,1,0,4,0,1,0
6259,2,1,1,291,0,1,2,0,1,1
6260,1,0,1,1,1,0,5,0,1,1
6261,2,1,1,8,1,4,0,0,0,0
6262,2,1,1,290,0,7,4,1,0,0
6263,1,1,1,409,0,4,5,1,1,0
6264,2,1,1,135,0,6,1,1,0,0
6265,1,0,1,26,0,0,5,1,1,0
6266,2,0,1,280,0,7,3,1,0,0
6267,2,1,1,159,0,0,1,0,0,0
6268,2,0,1,29,2,1,5,1,0,0
6269,1,1,1,417,0,0,2,1,1,1
6270,2,1,1,58,1,1,5,1,0,0
6271,2,1,1,451,0,4,5,0,0,0
6272,2,1,1,1592,0,4,5,0,0,0
6273,1,0,1,297,0,4,2,1,1,1
6274,2,0,1,543,0,0,5,0,1,0
6275,2,1,1,37,0,1,5,1,0,0
6276,1,0,1,768,0,0,5,1,1,0
6277,2,0,1,233,0,0,4,1,1,0
6278,1,1,1,637,0,0,6,0,1,0
6279,2,1,1,167,0,0,5,1,1,0
6280,1,0,1,466,0,0,1,0,1,0
6281,2,0,1,678,0,6,1,0,0,0
6282,1,0,1,32,0,4,6,1,1,0
6283,2,1,1,92,0,4,5,1,0,0
6284,2,1,1,44,0,1,5,1,0,1
6285,2,1,1,246,0,0,5,0,0,0
6286,1,1,1,603,0,0,5,1,1,1
6287,2,0,1,694,0,4,6,1,0,0
6288,2,0,1,266,0,1,2,1,0,0
6289,1,0,1,271,0,2,1,1,0,0
6290,1,0,1,86,1,4,5,1,1,0
6291,1,0,1,1366,0,0,2,0,0,0
6292,2,0,1,619,0,0,7,1,0,1
6293,1,1,1,4,0,4,6,1,1,0
6294,2,1,1,61,0,4,6,1,0,0
6295,2,0,1,111,0,0,5,1,1,0
6296,2,0,1,85,0,0,8,1,0,0
6297,1,1,1,97,1,0,1,0,0,0
6298,1,0,1,98,0,0,5,1,1,0
6299,2,0,1,263,0,2,3,0,0,1
6300,1,1,1,318,0,0,1,1,1,0
6301,1,1,1,330,1,0,2,1,1,0
6302,1,1,1,1327,2,0,5,1,0,0
6303,2,1,1,106,0,7,5,1,0,0
6304,1,1,1,786,0,4,2,1,1,0
6305,1,1,1,97,1,0,6,1,0,0
6306,2,1,1,83,2,0,4,1,0,0
6307,1,0,1,115,0,4,5,1,1,0
6308,1,0,1,413,2,2,5,1,0,1
6309,1,1,1,153,0,1,8,1,1,0
6310,2,1,1,28,0,4,2,1,1,0
6311,2,1,1,62,0,0,5,0,0,0
6312,2,1,1,368,0,4,2,1,0,0
6313,1,0,1,486,0,1,5,0,1,1
6314,2,1,1,167,2,1,4,1,1,0
6315,2,0,1,151,0,0,5,0,0,0
6316,2,1,1,46,2,0,5,0,0,0
6317,1,0,1,377,0,0,2,1,1,0
6318,2,1,1,240,0,1,6,1,1,0
6319,2,0,1,254,0,4,2,1,0,0
6320,2,0,1,1504,0,0,5,1,0,0
6321,2,1,1,91,0,4,5,1,0,0
6322,1,0,1,193,1,4,1,1,1,0
6323,2,1,1,137,0,0,0,1,0,0
6324,1,0,1,249,0,1,5,1,1,0
6325,2,1,1,120,0,0,2,0,0,0
6326,1,0,1,701,1,0,5,1,1,0
6327,1,0,1,409,0,0,5,1,1,1
6328,2,0,1,75,1,0,2,1,0,1
6329,2,0,1,37,2,0,8,1,1,0
6330,2,1,1,624,0,7,5,1,0,0
6331,2,0,1,8,0,0,1,1,1,1
6332,1,0,1,119,1,0,5,1,1,0
6333,1,0,1,482,0,4,5,1,1,0
6334,2,0,1,14,2,4,5,1,0,0
6335,2,1,1,14,0,0,4,1,0,1
6336,2,1,1,63,1,4,2,1,0,0
6337,1,0,1,285,0,0,6,1,1,0
6338,2,0,1,28,0,1,1,1,0,0
6339,2,1,1,270,1,4,5,1,0,0
6340,2,0,1,109,0,0,4,1,0,0
6341,1,1,1,1936,1,0,2,0,1,0
6342,2,1,1,213,0,4,2,1,0,0
6343,2,1,1,245,0,4,5,0,0,0
6344,2,1,1,16,0,4,5,1,0,0
6345,2,1,1,233,0,0,5,1,0,0
6346,2,0,1,117,0,6,1,1,0,0
6347,2,0,1,543,2,0,5,1,0,0
6348,2,0,1,82,0,1,5,1,0,0
6349,1,0,1,288,0,1,1,1,1,0
6350,2,1,1,210,0,0,7,0,0,0
6351,1,1,1,150,0,1,6,1,1,1
6352,2,1,1,73,0,4,5,0,0,0
6353,2,0,1,353,2,4,4,0,0,1
6354,2,1,1,47,1,1,2,1,0,0
6355,1,0,1,284,0,0,2,1,1,0
6356,2,0,1,272,0,4,5,0,0,0
6357,2,0,1,282,0,7,4,1,0,1
6358,2,1,1,247,0,1,6,1,0,0
6359,2,0,1,182,1,1,6,0,0,0
6360,2,0,1,169,0,0,1,1,1,0
6361,2,1,1,243,0,7,5,1,0,1
6362,1,0,1,154,0,0,5,1,1,1
6363,1,0,1,615,0,4,4,1,1,1
6364,2,1,1,148,0,0,3,1,1,1
6365,2,0,1,45,0,4,5,1,1,0
6366,1,0,1,829,1,0,4,1,1,0
6367,1,0,1,238,0,0,5,0,1,0
6368,2,1,1,14,1,8,5,1,0,0
6369,2,1,1,434,0,0,2,1,0,0
6370,2,0,1,284,0,0,2,0,1,0
6371,2,1,1,257,1,4,1,1,0,0
6372,2,1,1,184,0,0,2,1,0,1
6373,2,1,1,48,2,4,4,0,0,0
6374,1,0,1,824,0,0,5,0,1,0
6375,1,0,1,303,0,0,8,0,1,0
6376,2,0,1,269,0,4,2,0,0,0
6377,2,1,1,801,2,0,2,1,1,0
6378,1,1,1,631,0,4,2,1,1,1
6379,2,1,1,36,0,1,5,1,0,0
6380,1,0,1,711,0,1,2,1,1,0
6381,2,0,1,10439,0,1,5,0,1,1
6382,1,1,1,719,1,1,2,1,1,0
6383,2,1,1,462,0,1,2,1,1,0
6384,2,1,1,114,1,4,5,1,0,0
6385,1,0,1,50,0,0,5,1,0,0
6386,1,1,1,574,0,1,4,1,1,0
6387,2,0,1,88,1,1,5,0,0,0
6388,1,1,1,13,0,4,5,0,1,0
6389,2,1,1,152,0,4,4,1,0,0
6390,2,0,1,814,0,1,5,1,1,0
6391,2,1,1,266,0,4,2,1,1,0
6392,2,0,1,121,0,0,2,1,0,0
6393,1,0,1,2,0,0,4,0,1,0
6394,1,0,1,2324,0,4,2,1,1,0
6395,1,0,1,116,0,1,5,1,1,0
6396,2,1,1,136,0,0,3,1,0,0
6397,1,0,1,2427,1,0,1,0,1,1
6398,2,1,1,234,0,1,5,1,1,0
6399,2,1,1,71,0,4,5,1,0,0
6400,2,0,1,96,0,4,4,1,0,0
6401,2,1,1,484,0,0,1,1,1,1
6402,2,1,1,1564,0,4,5,1,0,1
6403,1,0,1,138,1,0,1,1,1,1
6404,1,0,1,229,1,4,5,0,0,0
6405,1,1,1,399,0,4,4,1,1,1
6406,2,1,1,220,0,0,6,1,1,0
6407,2,1,1,29,1,0,5,1,0,0
6408,2,1,1,312,0,2,4,1,0,1
6409,1,0,1,372,1,1,5,1,0,0
6410,1,1,1,305,1,0,2,1,1,0
6411,1,0,1,158,0,4,5,1,1,0
6412,1,0,1,158,0,4,5,1,1,1
6413,2,0,1,114,0,0,2,1,0,0
6414,1,1,1,60,1,4,5,1,1,0
6415,2,1,1,60,0,0,8,1,0,0
6416,2,0,1,17,0,1,5,1,1,0
6417,1,0,1,1441,1,0,2,1,1,1
6418,1,1,1,100,2,4,5,0,1,0
6419,1,1,1,719,0,4,5,1,1,0
6420,1,1,1,117,0,6,5,1,1,0
6421,2,0,1,101,1,4,5,1,1,0
6422,2,1,1,30,0,4,2,0,0,0
6423,2,0,1,218,0,0,2,1,0,0
6424,1,1,1,250,0,4,1,1,1,0
6425,1,1,1,21,0,7,1,1,1,1
6426,2,1,1,31,0,0,5,0,1,0
6427,2,1,1,120,0,4,2,1,0,0
6428,1,0,1,48,0,1,6,1,0,1
6429,2,0,0,1311,0,4,5,0,0,0
6430,1,1,1,244,0,6,5,0,1,0
6431,2,0,1,71,0,4,5,1,1,1
6432,2,0,1,458,0,4,5,1,0,0
6433,2,0,1,21,1,1,5,1,0,0
6434,1,1,1,314,0,1,5,1,1,0
6435,2,1,1,106,0,1,5,1,0,1
6436,1,0,1,1512,0,7,5,0,1,0
6437,2,1,1,5404,2,1,1,1,0,1
6438,2,0,1,82,0,4,2,1,0,0
6439,2,0,1,508,0,4,2,0,0,0
6440,2,0,1,8,0,0,5,1,0,0
6441,1,0,1,323,0,0,4,1,1,1
6442,2,0,1,14,0,0,4,1,0,1
6443,2,0,1,56,0,4,1,0,1,0
6444,2,0,1,85,1,0,5,1,0,0
6445,2,1,1,29,0,0,2,1,0,0
6446,1,0,1,242,0,0,5,1,1,0
6447,2,0,1,17,0,0,5,0,0,0
6448,2,1,1,23,1,4,2,0,1,0
6449,2,0,1,288,0,4,5,1,0,0
6450,2,0,1,88,1,7,1,0,0,1
6451,1,1,1,255,1,0,5,1,0,0
6452,2,1,1,346,0,0,2,1,0,0
6453,1,1,1,271,0,0,1,1,1,1
6454,2,1,1,2,0,1,5,1,0,0
6455,2,1,1,207,0,0,2,1,0,0
6456,2,0,1,332,1,4,6,1,1,0
6457,2,1,1,186,0,4,2,1,1,0
6458,2,1,1,234,0,0,2,1,0,0
6459,1,1,1,269,1,4,1,1,1,0
6460,1,1,1,4687,0,0,5,0,1,0
6461,2,1,1,217,0,0,2,1,0,1
6462,2,1,1,19,0,6,5,0,0,0
6463,1,0,1,164,1,4,5,0,1,1
6464,2,1,1,85,0,4,5,0,1,0
6465,2,0,1,39,1,0,5,1,0,0
6466,1,0,1,731,0,0,2,1,1,1
6467,1,1,1,5106,0,0,2,1,1,0
6468,1,0,1,176,0,0,1,1,1,0
6469,1,1,1,467,0,0,2,1,1,0
6470,2,0,1,99,0,8,5,0,0,0
6471,2,0,1,20,0,4,7,1,0,0
6472,2,0,1,83,0,0,2,1,0,0
6473,2,1,1,210,0,1,6,1,0,1
6474,1,0,1,465,0,0,3,1,1,1
6475,1,1,1,443,0,1,4,1,1,0
6476,2,1,1,91,1,1,5,0,0,0
6477,1,1,1,93,0,0,5,0,1,0
6478,2,1,1,30,1,4,6,0,0,0
6479,2,0,1,127,0,0,4,0,1,1
6480,2,1,1,272,0,0,4,1,0,0
6481,2,0,1,76,1,0,1,1,0,1
6482,2,0,1,207,0,4,5,0,0,0
6483,2,0,1,393,0,0,2,0,1,0
6484,1,1,1,1021,0,4,5,1,1,0
6485,1,1,1,184,1,4,1,0,1,0
6486,2,1,1,63,0,6,8,1,0,1
6487,1,1,1,985,0,7,5,1,1,0
6488,1,1,1,573,0,4,1,1,1,0
6489,1,0,1,486,0,2,2,1,1,0
6490,2,1,1,217,0,1,5,1,0,1
6491,1,0,1,126,0,1,2,1,1,0
6492,2,0,1,928,0,4,5,0,0,0
6493,2,0,1,84,1,6,1,0,0,0
6494,1,0,1,628,0,1,2,1,1,1
6495,1,1,1,1741,0,4,5,0,1,0
6496,1,1,1,306,0,4,4,0,1,0
6497,2,1,1,296,0,0,4,1,0,0
6498,1,1,1,935,0,7,1,1,1,0
6499,2,0,1,423,0,2,5,1,0,0
6500,1,0,1,1197,1,4,1,0,1,0
6501,1,0,1,706,1,1,5,1,1,1
6502,2,0,1,60,1,4,4,1,0,0
6503,1,0,1,327,0,0,6,1,1,0
6504,1,1,1,793,0,7,5,1,1,0
6505,2,0,1,215,0,0,7,0,0,0
6506,1,1,1,340,1,1,5,0,1,0
6507,1,0,1,412,2,0,1,0,1,0
6508,2,0,1,208,0,0,5,1,0,0
6509,2,0,1,251,2,0,2,1,0,0
6510,1,0,1,180,0,0,5,1,1,1
6511,2,0,1,128,0,0,5,1,0,0
6512,2,0,1,56,0,0,5,1,0,0
6513,2,1,1,160,0,0,5,1,1,0
6514,1,0,1,247,0,4,5,1,1,0
6515,2,1,1,149,0,1,2,1,0,0
6516,2,0,1,114,1,6,4,1,0,0
6517,1,1,1,1381,2,0,5,1,1,0
6518,1,0,1,5559,1,6,5,1,1,0
6519,1,0,1,462,0,4,5,1,1,0
6520,2,0,1,56,2,0,5,1,0,0
6521,2,0,1,44,0,4,5,0,0,0
6522,1,1,1,310,0,0,3,1,1,1
6523,2,0,1,4,0,0,5,1,1,0
6524,2,1,1,121,0,4,5,1,0,0
6525,1,0,1,95,2,2,2,0,1,0
6526,2,0,1,398,0,4,7,0,0,0
6527,2,0,1,110,1,7,2,1,0,0
6528,2,1,1,43,0,0,6,1,0,0
6529,1,0,1,961,0,4,5,0,1,1
6530,1,0,1,208,0,4,5,0,1,0
6531,1,0,1,1372,0,0,2,1,1,0
6532,1,1,1,378,1,4,5,1,1,0
6533,2,1,1,5,0,4,5,1,0,0
6534,1,0,1,997,1,0,5,1,0,0
6535,2,1,1,66,0,4,5,0,0,0
6536,2,1,1,78,0,0,5,0,0,0
6537,2,0,1,579,0,0,1,0,0,1
6538,2,1,1,26,0,6,1,1,0,0
6539,2,0,1,955,0,4,2,0,0,0
6540,2,0,1,31,1,4,2,1,0,0
6541,2,0,0,54,0,1,1,1,0,0
6542,2,1,1,743,0,4,5,0,0,0
6543,2,0,1,129,0,0,6,1,0,1
6544,2,1,1,185,0,4,5,0,0,0
6545,2,0,1,275,0,0,7,1,0,0
6546,2,0,1,1177,0,4,5,1,1,1
6547,1,1,1,327,0,6,5,1,1,0
6548,1,1,1,317,0,0,5,1,1,0
6549,1,1,1,172,0,0,1,1,1,0
6550,1,0,1,594,0,1,2,1,1,0
6551,2,1,1,4,0,0,2,1,0,0
6552,1,1,1,452,0,0,2,1,1,0
6553,2,1,1,0,0,0,2,1,0,0
6554,2,1,1,115,1,0,1,1,0,0
6555,1,1,1,359,2,0,7,0,1,0
6556,2,0,1,67,0,4,5,1,0,0
6557,1,1,1,398,2,0,5,1,1,0
6558,2,0,1,198,1,1,7,1,0,1
6559,2,0,1,289,0,0,2,0,0,0
6560,2,1,1,415,0,0,5,1,1,1
6561,1,0,1,45,1,0,5,0,1,0
6562,1,0,1,165,2,0,5,0,1,0
6563,2,1,1,86,0,7,2,0,0,0
6564,2,1,1,58,0,7,5,1,0,0
6565,2,1,1,326,0,0,5,1,0,0
6566,1,0,1,714,0,4,5,0,1,0
6567,2,1,1,62,1,0,5,1,0,0
6568,1,0,1,356,0,4,3,1,1,0
6569,2,0,1,527,0,0,1,1,0,1
6570,1,1,1,211,1,0,5,1,1,0
6571,1,1,1,427,0,0,4,1,1,1
6572,2,1,1,73,0,4,5,0,0,0
6573,2,1,1,48,0,4,1,1,0,0
6574,1,0,1,351,0,4,4,1,1,0
6575,2,0,1,65,0,0,2,1,0,0
6576,1,1,1,59,0,0,5,0,1,0
6577,2,1,1,80,0,0,4,1,0,0
6578,2,0,1,1352,0,4,1,0,1,0
6579,2,0,1,44,0,4,5,0,0,1
6580,1,0,1,386,0,4,2,1,1,0
6581,1,0,1,677,0,4,1,1,1,0
6582,2,0,1,380,1,0,2,1,0,0
6583,2,1,1,307,1,1,2,1,1,0
6584,1,1,1,860,0,0,2,1,1,0
6585,2,1,1,210,0,1,5,1,1,0
6586,2,0,1,129,1,0,2,1,0,0
6587,2,0,1,32,0,0,5,1,0,0
6588,1,1,1,356,0,0,5,0,1,0
6589,2,1,1,2864,0,0,3,1,0,0
6590,1,1,1,1347,0,4,2,1,1,0
6591,2,1,1,4114,0,1,5,1,1,1
6592,1,1,1,859,0,0,1,1,1,0
6593,1,1,1,67,0,4,8,1,1,1
6594,1,1,1,1680,0,0,1,1,1,1
6595,2,1,1,234,0,0,2,1,1,0
6596,1,1,1,1864,0,0,5,0,1,0
6597,1,1,1,212,0,0,2,1,1,0
6598,2,0,1,288,0,1,1,0,1,1
6599,2,1,1,101,1,4,7,1,0,0
6600,2,0,1,291,0,4,7,0,1,1
6601,2,1,1,120,1,0,6,0,0,0
6602,1,0,1,32,0,4,6,1,1,0
6603,2,1,1,205,0,0,2,1,1,0
6604,2,0,1,166,0,1,0,1,1,0
6605,2,0,1,328,1,0,7,0,0,0
6606,2,1,1,64,0,4,5,0,0,0
6607,2,0,1,122,0,1,4,1,0,1
6608,1,0,1,162,1,0,5,0,1,0
6609,2,0,1,44,1,1,5,1,0,0
6610,1,0,1,41,0,4,5,1,1,0
6611,2,1,1,148,0,1,2,1,0,0
6612,2,0,1,139,1,4,5,1,0,0
6613,2,0,1,262,2,4,2,0,0,0
6614,1,1,1,88,0,4,5,1,1,0
6615,1,0,1,203,0,4,6,1,1,0
6616,2,1,1,756,0,7,5,0,1,0
6617,2,1,1,222,0,0,2,0,0,0
6618,2,1,1,136,1,4,2,1,0,0
6619,1,1,1,1631,0,0,5,1,0,0
6620,1,1,1,202,0,4,2,0,1,0
6621,1,1,1,327,0,4,1,1,1,0
6622,1,1,1,832,0,0,2,1,1,1
6623,1,0,1,130,0,0,4,0,1,0
6624,2,1,1,377,0,4,5,0,1,1
6625,2,0,1,74,0,0,6,1,1,0
6626,2,0,1,77,0,4,5,0,0,0
6627,1,1,1,123,1,4,2,1,1,0
6628,1,1,1,1142,0,4,1,0,1,0
6629,1,1,1,96,0,0,5,1,1,0
6630,2,1,1,34702,0,4,5,0,0,0
6631,1,1,1,120,0,4,4,1,1,1
6632,2,0,1,139,1,4,1,0,0,0
6633,1,1,1,176,1,0,5,0,1,0
6634,2,0,1,117,0,0,2,1,0,0
6635,2,0,1,47,1,0,0,1,0,0
6636,2,1,1,2,0,7,5,0,1,0
6637,2,1,1,417,0,1,4,1,1,0
6638,1,1,1,2638,1,5,2,0,1,0
6639,2,0,1,1045,0,7,2,1,0,0
6640,2,0,1,42,0,0,4,1,0,0
6641,1,1,1,298,0,0,1,1,1,0
6642,2,1,1,56,2,0,1,1,0,0
6643,1,0,1,264,0,2,6,1,1,0
6644,1,0,1,508,1,0,5,1,1,0
6645,2,1,1,576,0,1,1,1,0,0
6646,2,0,1,362,1,0,2,0,1,0
6647,1,0,1,241,0,6,5,0,0,0
6648,1,1,1,107,0,4,1,1,0,0
6649,2,0,1,716,0,0,2,1,1,0
6650,2,0,1,164,1,4,2,0,0,0
6651,2,0,1,148,0,4,5,0,0,0
6652,1,1,1,154,0,0,1,1,0,1
6653,1,1,1,149,0,4,2,1,1,0
6654,1,1,1,595,0,0,3,0,1,0
6655,1,0,1,790,0,0,2,1,1,0
6656,1,0,1,366,1,0,3,1,1,0
6657,1,0,1,103,0,4,2,1,1,0
6658,1,0,1,1526,0,0,1,1,1,1
6659,1,0,1,117,0,1,6,1,1,0
6660,2,1,1,339,0,4,7,1,0,0
6661,2,0,1,3554,2,0,5,0,0,0
6662,1,0,1,50,0,4,5,1,1,0
6663,2,1,1,1033,0,0,5,1,1,0
6664,2,1,1,198,1,4,2,1,0,1
6665,1,1,1,225,0,1,5,1,1,0
6666,2,1,1,31,0,4,6,1,0,0
6667,2,0,1,134,0,4,5,0,1,0
6668,2,0,1,1728,0,0,1,1,1,0
6669,2,1,1,95,1,0,3,1,0,0
6670,2,1,1,122,0,0,5,1,0,0
6671,2,1,1,486,1,0,1,0,0,1
6672,2,0,1,446,0,0,2,0,1,0
6673,2,0,1,93,0,4,6,1,0,1
6674,2,1,1,201,0,4,2,1,0,0
6675,1,0,1,461,1,4,5,1,1,0
6676,1,1,1,221,0,4,5,0,1,0
6677,1,1,1,380,1,4,5,1,1,0
6678,1,1,1,442,0,0,4,1,1,1
6679,2,1,1,12031,0,0,5,0,0,1
6680,2,0,1,518,0,0,4,1,1,0
6681,2,0,1,113,0,6,5,0,0,0
6682,1,0,1,2520,1,1,5,0,1,0
6683,2,1,1,178,1,1,1,1,0,0
6684,1,0,1,1001,1,4,5,1,1,1
6685,2,1,1,9,0,0,4,1,0,0
6686,2,1,1,314,1,4,8,1,0,0
6687,2,1,1,306,1,7,5,1,0,0
6688,2,1,1,117,0,4,5,0,0,0
6689,2,1,1,18,0,4,5,1,0,0
6690,2,0,1,1028,0,0,2,0,0,0
6691,1,1,1,327,0,4,5,1,1,1
6692,1,1,1,110,1,4,5,0,1,0
6693,2,0,1,345,2,4,0,0,0,0
6694,2,0,1,126,1,0,2,1,0,1
6695,2,1,1,360,0,0,4,1,1,1
6696,2,1,1,15,2,0,5,1,0,0
6697,1,0,1,207,0,0,5,1,1,0
6698,2,0,1,232,0,0,1,0,1,0
6699,2,1,1,303,0,4,5,1,0,0
6700,1,0,1,983,0,4,5,0,1,1
6701,2,1,1,65,0,0,1,0,0,1
6702,2,0,1,5,0,0,0,1,0,0
6703,1,1,1,487,0,0,5,1,1,0
6704,1,0,1,145,1,4,5,1,1,0
6705,2,0,1,36,1,0,5,1,0,0
6706,1,1,1,51,0,4,5,0,0,0
6707,1,1,1,1142,0,1,2,1,1,1
6708,2,1,0,34,1,1,2,1,1,0
6709,2,1,1,47,0,4,5,0,0,0
6710,2,0,1,1036,0,4,1,0,0,0
6711,1,1,1,182,1,1,1,1,1,0
6712,2,0,1,36,0,0,5,1,1,0
6713,2,1,1,181,0,4,2,1,0,0
6714,1,1,1,224,0,0,5,1,1,0
6715,1,0,1,139,0,0,2,1,0,1
6716,1,0,1,291,0,0,3,0,1,0
6717,1,1,1,332,0,0,4,1,1,0
6718,1,0,1,993,0,1,1,1,1,1
6719,1,1,1,365,0,4,2,1,1,0
6720,2,1,1,139,0,2,1,0,1,0
6721,2,0,1,552,0,4,5,1,0,0
6722,2,1,1,87,0,4,5,0,0,0
6723,1,1,1,64,1,1,5,1,1,1
6724,1,1,1,1003,0,1,5,1,0,0
6725,2,0,1,15,0,4,5,0,0,0
6726,1,0,1,494,1,4,5,1,1,0
6727,2,1,1,98,1,0,5,1,1,0
6728,2,0,1,161,0,1,5,1,0,1
6729,2,0,1,183,0,0,1,1,0,0
6730,2,1,1,112,0,0,8,1,1,0
6731,2,1,1,212,1,7,1,1,0,0
6732,1,1,1,343,0,4,1,1,1,1
6733,1,1,1,32,0,0,5,1,1,0
6734,2,1,1,698,0,0,5,1,0,0
6735,2,0,1,102,0,7,1,1,1,0
6736,1,1,1,363,0,1,2,1,1,1
6737,1,0,1,48,0,4,5,1,1,0
6738,2,0,1,80,0,4,5,1,1,0
6739,2,0,1,501,0,4,7,0,1,0
6740,1,1,1,345,0,0,5,1,1,0
6741,2,0,1,479,0,3,2,0,0,0
6742,1,0,1,206,0,0,5,1,1,0
6743,2,0,1,35,0,4,5,1,0,0
6744,1,1,1,295,1,0,1,0,1,1
6745,2,0,1,48,2,4,2,1,0,0
6746,2,1,1,1793,0,0,6,0,1,0
6747,1,1,1,450,0,0,1,1,1,1
6748,1,0,1,895,1,0,5,1,1,0
6749,1,0,1,800,0,4,5,1,1,0
6750,1,1,1,961,0,0,2,1,1,1
6751,1,1,1,551,0,0,5,1,1,0
6752,2,0,0,309,0,0,1,1,1,0
6753,2,0,1,179,0,4,4,0,1,0
6754,2,1,1,86,0,4,5,1,0,0
6755,2,1,1,47,0,0,2,1,0,0
6756,1,1,1,759,0,0,4,1,1,0
6757,2,1,1,169,0,1,5,1,0,0
6758,1,1,1,49,0,1,5,1,0,0
6759,2,0,1,58,1,4,1,1,0,0
6760,2,0,1,821,0,1,5,0,1,0
6761,2,0,1,149,0,6,3,1,0,0
6762,1,1,1,534,0,0,4,0,1,1
6763,1,1,1,220,0,4,5,1,1,0
6764,1,1,1,1566,0,1,5,0,1,0
6765,2,1,1,200,0,0,5,1,1,0
6766,2,0,1,45,2,0,5,1,0,0
6767,1,0,1,3405,1,4,5,0,1,0
6768,2,1,1,156,2,4,8,1,0,0
6769,2,0,1,216,0,0,0,1,1,0
6770,2,0,1,94,0,4,1,0,0,0
6771,2,0,1,77,0,4,2,1,0,0
6772,2,1,1,78,1,4,2,0,0,0
6773,1,0,1,2651,2,4,5,0,1,1
6774,2,1,1,47,0,4,5,0,0,0
6775,2,1,1,452,0,4,4,0,0,1
6776,2,0,1,137,0,0,5,1,0,0
6777,1,0,1,86,2,4,5,1,1,0
6778,2,1,1,28,0,0,2,1,1,0
6779,1,0,1,191,0,0,5,1,1,0
6780,1,1,1,685,0,4,2,1,1,1
6781,1,1,1,165,1,0,6,0,1,0
6782,2,1,1,76,0,0,5,1,0,0
6783,2,1,1,65,0,0,4,1,0,0
6784,2,0,1,40,0,4,5,0,0,0
6785,2,1,1,118,0,6,5,1,0,0
6786,1,0,1,1682,0,0,4,1,1,0
6787,2,1,1,247,0,0,1,1,0,0
6788,1,1,1,238,0,4,4,1,1,0
6789,2,0,1,72,0,1,5,0,0,0
6790,1,0,1,334,0,7,1,1,1,1
6791,1,0,1,269,0,4,2,1,1,0
6792,2,0,1,214,0,4,5,1,0,0
6793,2,0,1,472,0,0,2,1,0,1
6794,1,1,1,180,0,0,1,1,1,0
6795,2,1,1,41,2,4,2,0,0,0
6796,2,0,1,186,1,4,2,1,0,0
6797,2,1,1,95,0,7,2,1,0,0
6798,1,1,1,225,0,0,5,1,1,0
6799,1,0,1,198,0,1,6,1,0,1
6800,2,0,1,83,0,1,1,1,0,0
6801,1,0,1,653,0,0,3,1,1,0
6802,2,1,1,93,0,4,2,1,0,0
6803,1,1,1,312,0,1,5,1,1,0
6804,2,1,1,0,0,0,3,1,0,0
6805,2,0,1,93,0,0,0,1,0,0
6806,1,0,1,290,0,0,3,1,1,0
6807,2,0,1,245,0,4,5,1,0,0
6808,2,1,1,393,0,4,5,0,0,1
6809,2,0,1,49,0,0,1,1,0,0
6810,2,1,1,438,1,0,2,1,0,0
6811,2,0,1,70,0,4,4,1,0,0
6812,2,1,1,112,0,4,1,1,0,0
6813,2,0,1,206,0,4,3,1,0,0
6814,2,1,1,74,0,4,4,1,0,0
6815,2,0,1,243,0,0,5,0,1,0
6816,1,0,1,257,0,0,5,1,1,1
6817,2,1,1,174,1,4,0,0,0,0
6818,2,0,1,176,1,4,2,1,0,0
6819,2,0,1,157,1,0,2,1,0,0
6820,2,0,1,351,1,4,4,1,1,0
6821,1,1,1,8939,0,0,6,0,1,1
6822,2,1,1,11,1,0,2,1,0,0
6823,1,0,1,2583,1,0,5,0,1,0
6824,1,0,1,209,0,4,5,0,1,0
6825,2,0,1,213,0,0,5,1,1,0
6826,1,0,1,660,0,7,1,1,1,1
6827,1,0,1,339,1,4,5,1,1,0
6828,1,0,1,171,0,0,5,1,0,0
6829,2,0,1,0,1,0,4,1,1,0
6830,2,1,0,43,0,4,4,1,1,0
6831,2,1,1,110,0,0,2,1,0,0
6832,2,0,1,53,0,0,7,1,0,0
6833,1,1,1,26,1,0,5,1,1,0
6834,1,1,1,966,1,0,1,1,1,0
6835,2,0,1,4216,1,6,1,1,1,1
6836,1,1,1,57,0,1,5,0,1,0
6837,2,0,1,137,1,4,4,0,0,0
6838,2,0,1,965,0,4,5,0,1,0
6839,2,0,1,386,0,1,5,0,1,1
6840,1,1,1,195,1,6,1,1,1,0
6841,1,1,1,257,0,4,5,0,1,0
6842,2,1,1,204,1,4,2,1,0,0
6843,2,1,1,159,0,4,5,1,1,0
6844,2,1,0,2,0,6,7,1,0,0
6845,1,1,1,1342,1,4,1,1,1,0
6846,2,1,1,395,0,0,6,1,0,0
6847,1,0,1,112,0,0,2,1,1,0
6848,2,0,1,17473,0,0,4,1,1,1
6849,2,1,1,150,0,1,2,0,0,0
